aX,aY,aZ,gX,gY,gZ
0.867,0.716,0.407,-10.254,-58.105,-170.288
0.910,0.724,0.354,-13.367,-49.744,-153.992
0.932,0.712,0.289,-14.526,-47.241,-131.165
0.904,0.705,0.231,-11.353,-50.842,-105.347
0.823,0.707,0.176,-6.775,-59.753,-75.867
0.755,0.753,0.191,-2.380,-69.031,-47.729
0.653,0.788,0.229,-0.061,-71.899,-22.705
0.510,0.822,0.267,0.549,-66.101,-3.662
0.360,0.831,0.267,0.793,-51.697,6.836
0.241,0.829,0.240,1.770,-33.386,8.118
0.141,0.802,0.221,3.235,-15.747,5.554
0.044,0.789,0.198,4.089,-1.221,2.686
-0.073,0.773,0.184,4.700,9.949,-1.038
-0.178,0.749,0.159,6.897,19.348,-5.676
-0.243,0.738,0.134,9.766,22.095,-9.033
-0.278,0.744,0.153,12.329,14.587,-8.301
-0.287,0.769,0.211,12.573,2.014,-3.113
-0.301,0.805,0.253,10.010,-9.705,4.639
-0.300,0.838,0.276,6.165,-18.860,12.329
-0.287,0.848,0.277,2.869,-22.888,16.052
-0.284,0.856,0.272,2.197,-21.179,15.259
-0.293,0.851,0.268,2.930,-14.954,12.085
-0.309,0.843,0.254,2.991,-5.920,8.423
-0.326,0.841,0.236,3.479,3.662,4.761
-0.341,0.828,0.225,4.883,11.475,0.732
-0.351,0.811,0.216,6.958,15.991,-2.319
-0.383,0.804,0.217,10.132,16.663,-3.296
-0.396,0.820,0.251,14.160,11.597,-3.113
-0.396,0.845,0.308,16.418,0.671,-0.549
-0.389,0.874,0.363,14.832,-10.986,4.761
-0.375,0.902,0.401,11.719,-18.127,8.362
-0.359,0.924,0.426,9.521,-19.287,8.423
-0.366,0.938,0.430,7.568,-15.869,6.897
-0.375,0.938,0.410,5.310,-9.216,4.578
-0.375,0.924,0.379,2.686,-2.441,1.953
-0.360,0.899,0.351,0.061,3.906,-0.366
-0.351,0.879,0.328,-0.732,9.277,-2.075
-0.353,0.862,0.304,0.244,12.207,-2.747
-0.374,0.840,0.289,2.014,12.695,-2.563
-0.412,0.829,0.282,4.272,9.033,-1.038
-0.420,0.838,0.298,5.981,1.343,1.648
-0.411,0.860,0.345,6.470,-7.080,4.822
-0.409,0.890,0.381,5.127,-12.024,6.836
-0.399,0.894,0.386,3.296,-11.292,5.676
-0.382,0.880,0.359,1.526,-6.348,2.991
-0.374,0.863,0.324,-0.122,-1.099,0.488
-0.364,0.851,0.309,-0.732,3.052,-1.831
-0.345,0.851,0.295,-0.244,6.348,-3.296
-0.339,0.827,0.282,0.061,8.545,-3.784
-0.356,0.810,0.265,0.854,9.460,-3.174
-0.352,0.812,0.257,3.601,7.629,-2.380
-0.332,0.824,0.268,6.165,3.174,-0.427
-0.319,0.827,0.281,7.202,-1.587,2.991
-0.310,0.829,0.293,7.507,-3.662,5.859
-0.304,0.833,0.307,7.996,-2.441,7.080
-0.294,0.836,0.306,7.629,1.160,7.141
-0.285,0.826,0.318,6.775,5.188,7.141
-0.310,0.812,0.322,5.371,8.057,7.324
-0.325,0.806,0.308,4.761,9.888,7.202
-0.321,0.805,0.298,5.554,10.315,6.653
-0.319,0.805,0.302,7.141,8.362,7.080
-0.331,0.812,0.308,8.606,4.578,8.850
-0.343,0.822,0.322,10.254,0.000,11.169
-0.345,0.836,0.343,10.986,-3.723,13.367
-0.349,0.856,0.370,10.742,-5.554,14.465
-0.357,0.869,0.397,9.338,-4.761,14.160
-0.370,0.877,0.403,7.446,-0.793,12.573
-0.392,0.881,0.389,5.493,4.211,10.010
-0.400,0.861,0.370,4.028,7.874,7.019
-0.407,0.851,0.355,2.930,10.132,5.066
-0.418,0.849,0.343,2.380,10.620,3.479
-0.426,0.842,0.341,2.563,9.399,2.136
-0.434,0.834,0.342,2.747,6.897,1.526
-0.437,0.845,0.340,2.686,3.113,1.831
-0.863,-0.660,1.477,65.125,164.185,344.910
-1.189,-0.776,1.311,63.965,157.776,348.083
-1.567,-0.883,1.130,68.787,139.893,338.806
-1.928,-0.914,1.051,83.374,108.276,317.993
-2.251,-0.911,1.068,100.037,71.289,285.889
-2.372,-0.810,1.126,113.586,34.607,246.643
-2.487,-0.698,1.272,116.272,-1.099,214.783
-2.472,-0.645,1.333,104.736,-15.015,180.481
-2.310,-0.620,1.337,94.666,-15.625,137.634
-2.151,-0.640,1.317,87.891,-14.099,96.252
-2.042,-0.655,1.246,79.163,-10.254,58.716
-1.988,-0.662,1.180,71.106,-5.493,27.954
-1.960,-0.643,1.091,63.965,-0.122,1.648
-1.974,-0.613,1.028,61.279,5.188,-23.437
-1.971,-0.530,1.006,62.683,8.362,-48.706
-2.003,-0.520,0.891,62.622,8.728,-73.059
-2.007,-0.553,0.799,63.782,4.028,-96.741
-1.957,-0.566,0.770,68.848,-6.042,-116.150
-1.868,-0.547,0.790,75.317,-21.973,-128.723
-1.798,-0.503,0.844,80.933,-42.969,-134.399
-1.798,-0.420,0.906,87.036,-66.101,-134.705
-1.802,-0.362,0.947,93.994,-86.548,-134.460
-1.828,-0.302,0.962,98.938,-104.065,-137.390
-1.876,-0.225,0.983,101.990,-122.375,-146.118
-1.932,-0.148,1.032,103.027,-138.123,-161.926
-1.925,-0.073,1.121,100.891,-149.414,-187.317
-1.874,0.048,1.180,93.872,-155.579,-218.384
-1.727,0.116,1.271,84.045,-153.931,-258.545
-1.541,0.175,1.340,68.787,-151.611,-300.415
-1.329,0.207,1.331,47.424,-143.311,-341.003
-1.116,0.173,1.297,27.405,-130.981,-381.836
-0.843,0.101,1.239,9.827,-115.601,-422.180
-0.512,0.011,1.154,-5.737,-101.563,-454.468
-0.161,-0.051,1.015,-20.264,-94.055,-468.140
0.131,-0.054,0.864,-32.166,-96.497,-461.182
0.364,-0.018,0.756,-41.382,-104.858,-439.758
0.570,0.042,0.663,-47.974,-111.145,-415.222
0.828,0.112,0.570,-47.729,-115.417,-387.451
1.062,0.187,0.480,-43.091,-122.681,-352.905
1.198,0.302,0.424,-37.903,-132.385,-313.721
1.239,0.441,0.430,-34.302,-137.939,-273.193
1.212,0.575,0.408,-33.813,-131.775,-235.474
1.118,0.628,0.389,-33.142,-113.525,-209.351
1.037,0.671,0.363,-29.724,-83.862,-196.716
0.983,0.665,0.317,-25.269,-51.636,-186.340
0.960,0.652,0.260,-21.179,-24.109,-175.781
0.922,0.625,0.182,-16.418,-8.972,-159.058
0.851,0.620,0.144,-13.000,-8.911,-132.751
0.752,0.657,0.139,-10.498,-16.724,-102.905
0.689,0.711,0.157,-6.897,-26.794,-76.721
0.622,0.740,0.187,-2.380,-36.011,-54.504
0.553,0.761,0.189,0.549,-41.870,-34.119
0.485,0.796,0.211,2.808,-44.250,-16.602
0.417,0.843,0.225,4.089,-41.443,-3.784
0.352,0.852,0.240,5.005,-31.738,1.770
0.279,0.848,0.235,6.531,-17.761,3.845
0.205,0.836,0.202,7.202,-4.700,5.920
0.126,0.825,0.195,7.874,3.357,8.362
0.040,0.832,0.213,8.911,4.883,12.756
-0.043,0.846,0.236,8.606,1.160,18.860
-0.118,0.866,0.242,7.202,-5.249,25.085
-0.161,0.886,0.236,6.958,-11.780,28.687
-0.172,0.889,0.241,8.789,-17.090,29.663
-0.179,0.900,0.263,11.292,-19.531,29.541
-0.217,0.922,0.286,11.658,-18.005,30.029
-0.251,0.925,0.272,9.583,-12.634,30.457
-0.267,0.908,0.261,7.324,-7.202,28.992
-0.273,0.912,0.268,7.141,-3.418,27.344
-0.298,0.922,0.285,7.568,-0.732,26.062
-0.343,0.916,0.296,7.324,1.709,23.743
-0.377,0.912,0.306,8.057,2.747,20.508
-0.401,0.922,0.320,8.789,0.000,18.250
-0.415,0.913,0.338,7.507,-4.883,18.250
-0.407,0.913,0.332,4.395,-8.057,17.761
-0.391,0.915,0.328,3.052,-8.667,14.587
-0.377,0.911,0.318,3.418,-6.836,9.949
-0.368,0.906,0.303,3.357,-3.540,6.104
-0.358,0.909,0.289,3.723,-0.183,3.174
-0.345,0.895,0.281,4.150,3.113,1.099
-0.337,0.895,0.296,3.296,5.005,0.793
-0.347,0.893,0.298,1.404,5.493,2.075
-0.353,0.884,0.276,0.977,5.127,3.174
-0.349,0.879,0.271,2.380,2.441,4.517
-0.350,0.886,0.290,3.235,-2.075,6.958
-0.374,0.888,0.300,2.625,-4.944,9.949
-0.394,0.883,0.296,2.380,-6.958,10.986
-0.386,0.883,0.305,2.686,-9.094,10.132
-0.382,0.893,0.315,2.380,-11.230,10.132
-0.382,0.901,0.316,1.221,-11.353,9.766
-0.365,0.892,0.308,0.549,-7.935,7.263
-0.353,0.876,0.296,-0.061,-3.296,4.272
-0.349,0.866,0.285,-0.610,0.854,1.709
-0.344,0.859,0.273,-0.916,4.272,-0.549
-0.328,0.859,0.262,-0.488,6.409,-2.380
-0.309,0.856,0.262,0.610,7.507,-3.662
-0.312,0.846,0.256,1.465,7.935,-3.601
-0.314,0.839,0.247,2.075,7.935,-3.418
-0.295,0.837,0.253,3.113,6.042,-3.174
-0.272,0.838,0.275,3.357,2.686,-1.160
-0.273,0.854,0.306,2.502,-0.916,2.441
-0.286,0.871,0.326,1.282,-2.380,5.188
-0.294,0.875,0.323,0.549,-2.258,5.554
-0.293,0.873,0.313,0.305,-2.014,5.127
-0.297,0.875,0.310,0.061,-2.319,5.371
-0.303,0.880,0.310,-0.305,-1.831,5.371
-0.306,0.883,0.298,-0.183,-0.061,4.211
-0.306,0.871,0.286,0.061,2.014,2.502
-0.303,0.862,0.279,0.488,4.028,0.671
-0.300,0.865,0.278,1.099,5.615,-1.099
-0.299,0.864,0.277,1.831,6.836,-2.441
-0.294,0.862,0.272,2.014,6.958,-2.869
-0.289,0.865,0.282,2.747,5.554,-2.502
-0.296,0.878,0.296,2.930,3.357,-1.282
-0.306,0.893,0.305,2.197,1.282,0.122
-0.304,0.902,0.313,1.221,-0.244,0.671
-0.297,0.902,0.316,0.183,-0.610,0.916
-0.302,0.910,0.311,-0.793,-0.305,0.916
-0.306,0.905,0.302,-1.587,1.404,0.427
-0.294,0.899,0.283,-2.380,4.639,-0.488
-0.526,-0.977,1.607,119.873,219.482,420.654
-0.871,-1.084,1.703,124.084,209.900,428.589
-1.221,-1.127,1.777,130.066,198.853,425.659
-1.525,-1.122,1.888,136.780,187.317,411.499
-1.838,-1.083,1.939,141.235,178.650,387.207
-2.153,-1.058,1.937,141.846,172.852,352.295
-2.357,-1.024,1.912,140.991,169.861,307.800
-2.463,-0.998,1.872,141.479,169.495,257.935
-2.515,-0.959,1.833,141.113,166.199,208.130
-2.563,-0.901,1.781,135.925,155.518,160.950
-2.435,-0.848,1.708,125.244,138.306,118.042
-2.573,-0.849,1.617,113.281,96.558,90.637
-2.590,-0.837,1.501,91.003,58.838,69.763
-2.431,-0.816,1.402,74.341,31.616,39.001
-2.289,-0.838,1.365,66.711,2.808,7.507
-2.110,-0.841,1.330,64.392,-16.846,-27.893
-1.886,-0.844,1.288,64.209,-28.259,-60.364
-1.686,-0.822,1.240,63.049,-35.095,-84.534
-1.571,-0.788,1.183,61.890,-39.734,-102.478
-1.546,-0.755,1.103,62.927,-42.114,-118.347
-1.583,-0.740,1.033,67.810,-42.603,-135.864
-1.688,-0.728,0.967,75.745,-46.082,-155.579
-1.805,-0.732,0.913,87.280,-56.763,-176.025
-1.814,-0.659,0.971,100.647,-78.491,-196.655
-1.727,-0.543,1.121,109.863,-109.070,-211.975
-1.687,-0.442,1.273,109.558,-140.808,-220.703
-1.684,-0.267,1.366,100.159,-170.776,-227.783
-1.676,-0.125,1.455,88.196,-194.214,-241.760
-1.608,-0.026,1.552,75.256,-205.200,-267.517
-1.556,0.116,1.593,56.458,-201.355,-299.377
-1.440,0.173,1.588,36.011,-177.124,-342.590
-1.322,0.195,1.571,16.968,-151.917,-388.672
-1.228,0.198,1.500,-5.310,-123.962,-433.472
-1.131,0.156,1.411,-26.062,-92.224,-483.398
-0.996,0.055,1.290,-42.480,-60.181,-530.212
-0.779,-0.077,1.082,-54.138,-30.884,-573.059
-0.319,-0.254,0.869,-58.228,-16.357,-603.760
0.288,-0.458,0.701,-54.932,-32.288,-609.558
0.953,-0.613,0.612,-55.298,-85.876,-578.064
1.481,-0.564,0.535,-68.542,-169.434,-506.653
1.655,-0.356,0.498,-84.167,-264.160,-411.438
1.568,-0.068,0.513,-87.463,-335.876,-316.467
1.441,0.191,0.577,-74.829,-354.980,-248.962
1.383,0.393,0.679,-55.237,-314.758,-219.055
1.431,0.517,0.713,-36.499,-221.069,-228.271
1.519,0.553,0.663,-22.827,-98.694,-256.714
1.626,0.567,0.541,-15.564,18.066,-287.659
1.797,0.488,0.264,-9.827,102.234,-299.438
1.936,0.394,0.082,3.601,127.258,-276.489
2.002,0.332,-0.001,7.812,106.018,-215.088
1.875,0.300,-0.009,0.732,47.485,-125.122
1.513,0.338,0.046,-12.573,-23.132,-29.175
1.151,0.450,0.124,-13.794,-83.618,49.683
0.832,0.580,0.287,-3.784,-122.498,96.802
0.554,0.732,0.451,2.747,-132.263,118.652
0.314,0.835,0.556,1.953,-115.967,120.789
0.115,0.887,0.595,0.671,-80.872,105.652
-0.008,0.894,0.562,1.282,-36.438,81.726
-0.109,0.875,0.477,2.258,2.380,58.228
-0.217,0.821,0.388,0.854,26.978,39.368
-0.304,0.807,0.338,-0.671,33.691,26.489
-0.373,0.841,0.331,-1.465,26.550,19.714
-0.403,0.878,0.340,-3.296,15.686,17.639
-0.389,0.888,0.331,-8.606,7.874,16.907
-0.359,0.901,0.318,-14.282,3.845,14.832
-0.309,0.899,0.306,-16.479,4.150,10.010
-0.236,0.882,0.260,-15.991,6.958,5.920
-0.176,0.862,0.207,-16.235,8.728,6.531
-0.155,0.843,0.175,-15.503,8.240,10.803
-0.196,0.838,0.176,-12.878,6.836,15.381
-0.256,0.837,0.190,-8.789,5.798,16.846
-0.298,0.842,0.207,-5.066,5.005,14.526
-0.339,0.849,0.226,-2.136,2.991,10.742
-0.349,0.857,0.237,0.305,0.854,5.920
-0.331,0.870,0.254,2.686,0.427,0.122
-0.298,0.872,0.268,2.625,2.075,-4.883
-0.250,0.864,0.260,0.549,3.845,-8.240
-0.203,0.859,0.248,0.977,5.005,-10.803
-0.154,0.854,0.245,3.479,7.446,-13.000
-0.136,0.853,0.289,6.226,11.047,-15.442
-0.152,0.886,0.336,7.996,12.634,-17.090
-0.145,0.909,0.356,9.033,10.925,-17.151
-0.107,0.888,0.361,6.348,6.836,-14.709
-0.064,0.882,0.345,2.686,3.357,-9.888
-0.037,0.884,0.323,2.686,1.892,-5.066
-0.036,0.884,0.311,4.395,3.479,-2.258
-0.065,0.870,0.317,5.859,5.676,-0.061
-0.152,0.883,0.323,7.263,3.906,3.052
-0.202,0.910,0.334,8.118,-2.441,6.531
-0.201,0.923,0.353,6.470,-10.864,9.033
-0.177,0.924,0.350,2.808,-16.296,10.437
-0.152,0.920,0.341,1.709,-14.587,9.033
-0.146,0.914,0.349,2.502,-7.751,5.554
-0.197,0.943,0.348,2.808,-1.038,1.648
-0.209,0.941,0.333,2.197,3.418,-2.625
-0.167,0.898,0.318,0.244,4.272,-6.470
-0.119,0.893,0.305,-0.793,3.845,-7.568
-0.088,0.904,0.303,0.488,4.700,-7.324
-0.069,0.896,0.304,2.014,6.836,-7.629
-0.055,0.887,0.284,3.235,8.118,-6.470
-0.048,0.880,0.263,4.883,5.554,-2.869
-0.058,0.879,0.266,6.470,-0.977,2.136
-0.069,0.887,0.296,7.751,-8.423,7.996
-0.081,0.907,0.341,8.301,-14.038,13.184
-0.114,0.930,0.390,7.019,-15.991,16.479
-0.138,0.950,0.413,4.333,-12.817,16.479
-0.157,0.947,0.416,1.526,-6.958,13.184
-0.192,0.936,0.391,-0.793,0.000,7.996
-0.205,0.930,0.357,-1.221,8.301,0.854
-0.210,0.918,0.327,0.000,15.503,-6.653
-0.197,0.896,0.287,1.526,20.691,-13.489
-0.163,0.868,0.256,3.479,20.813,-17.456
-0.137,0.853,0.251,4.639,15.686,-16.907
-0.120,0.858,0.274,5.920,8.423,-13.062
-0.104,0.874,0.306,6.226,2.747,-8.850
-0.091,0.880,0.331,5.432,0.122,-5.615
-0.088,0.883,0.345,4.150,0.488,-4.395
-0.093,0.883,0.336,3.845,3.296,-5.249
-0.081,0.874,0.321,4.639,7.812,-7.324
-1.201,-0.384,1.250,95.825,155.457,292.114
-1.416,-0.447,1.234,97.778,171.143,262.634
-1.662,-0.507,1.225,100.525,184.082,227.966
-1.886,-0.463,1.274,105.225,181.946,190.613
-2.018,-0.365,1.331,111.267,167.358,152.771
-2.060,-0.273,1.391,112.793,148.315,118.042
-2.030,-0.177,1.420,110.840,127.197,92.102
-1.955,-0.113,1.419,104.309,110.718,72.449
-1.849,-0.111,1.378,95.337,103.943,54.504
-1.732,-0.090,1.313,87.830,102.539,37.231
-1.590,-0.111,1.294,83.740,99.548,21.240
-1.510,-0.148,1.186,82.825,87.830,8.362
-1.423,-0.158,1.183,87.646,57.617,9.888
-1.477,-0.026,1.180,80.444,25.085,33.752
-1.515,-0.107,1.152,75.867,18.127,49.927
-1.724,-0.229,1.043,75.439,11.658,64.819
-1.964,-0.255,0.938,78.186,-8.057,69.336
-2.012,-0.193,0.945,89.844,-45.654,55.481
-2.229,-0.068,1.056,101.135,-91.003,29.175
-2.327,0.078,1.193,101.013,-111.877,-3.479
-2.326,0.161,1.280,92.468,-100.281,-40.771
-2.209,0.162,1.300,81.177,-65.857,-83.313
-2.018,0.143,1.233,70.862,-29.724,-129.395
-1.855,0.120,1.134,64.514,-6.348,-170.959
-1.725,0.101,1.062,62.683,2.563,-201.904
-1.608,0.131,1.042,62.012,-4.089,-217.834
-1.499,0.203,1.059,60.303,-24.719,-220.520
-1.441,0.266,1.098,55.725,-55.969,-214.294
-1.455,0.363,1.178,49.377,-92.651,-203.674
-1.456,0.484,1.317,41.748,-130.615,-193.970
-1.455,0.624,1.379,30.334,-160.828,-189.392
-1.396,0.620,1.448,22.461,-171.936,-201.050
-1.329,0.713,1.514,14.160,-181.091,-225.464
-1.263,0.746,1.500,2.136,-181.824,-255.066
-1.052,0.670,1.431,-8.606,-170.837,-291.992
-0.790,0.541,1.325,-19.226,-161.499,-323.181
-0.510,0.419,1.196,-29.419,-159.424,-342.346
-0.159,0.326,1.074,-35.706,-167.175,-346.863
0.184,0.265,0.998,-40.833,-189.697,-333.130
0.416,0.247,0.919,-50.293,-218.018,-304.321
0.573,0.308,0.875,-58.411,-240.051,-271.729
0.642,0.363,0.849,-60.181,-247.009,-242.981
0.723,0.371,0.788,-55.054,-230.652,-228.271
0.837,0.397,0.716,-46.326,-200.989,-222.534
0.914,0.432,0.700,-38.147,-167.908,-224.243
1.031,0.496,0.696,-34.241,-132.507,-228.027
1.191,0.489,0.623,-31.677,-97.961,-230.530
1.346,0.488,0.577,-27.832,-76.111,-219.604
1.442,0.503,0.492,-29.358,-64.575,-192.932
1.467,0.512,0.381,-33.691,-60.913,-155.579
1.418,0.542,0.294,-35.400,-62.317,-114.136
1.279,0.576,0.239,-33.630,-64.941,-76.660
1.092,0.618,0.225,-28.137,-62.683,-48.584
0.911,0.657,0.207,-20.813,-51.331,-31.616
0.748,0.675,0.196,-13.184,-33.508,-24.170
0.595,0.678,0.166,-6.714,-13.367,-23.315
0.462,0.671,0.119,-0.122,3.906,-25.269
0.374,0.648,0.105,6.836,15.442,-27.039
0.321,0.651,0.146,10.925,18.311,-25.330
0.281,0.683,0.178,10.193,11.963,-15.320
0.206,0.711,0.202,6.287,-1.770,1.343
0.162,0.723,0.189,0.793,-16.907,20.081
0.130,0.756,0.164,-3.784,-30.396,37.231
0.051,0.801,0.150,-7.263,-39.001,49.988
-0.031,0.829,0.137,-8.911,-37.170,54.260
-0.108,0.839,0.132,-7.263,-25.085,49.011
-0.183,0.828,0.122,-3.662,-6.653,38.330
-0.246,0.807,0.101,0.122,11.902,26.306
-0.300,0.807,0.078,3.540,23.376,15.869
-0.351,0.818,0.078,7.141,26.123,8.972
-0.383,0.824,0.105,9.399,23.132,4.211
-0.370,0.845,0.168,11.292,15.320,0.916
-0.357,0.892,0.253,11.719,3.662,-0.061
-0.338,0.936,0.293,8.057,-5.188,0.916
-0.311,0.951,0.294,2.869,-7.751,1.465
-0.285,0.950,0.270,-0.183,-5.249,-0.305
-0.271,0.938,0.254,-0.305,-0.916,-3.357
-0.262,0.935,0.243,0.854,4.150,-6.226
-0.253,0.936,0.237,1.465,8.972,-8.057
-0.244,0.919,0.230,1.709,13.184,-9.216
-0.231,0.900,0.230,3.235,15.320,-9.766
-0.220,0.907,0.250,5.493,12.451,-8.667
-0.234,0.907,0.270,6.348,4.761,-4.700
-0.243,0.905,0.272,4.578,-3.418,0.793
-0.249,0.928,0.287,2.197,-12.085,5.798
-0.271,0.946,0.302,0.854,-18.921,8.545
-0.261,0.959,0.308,0.183,-20.630,8.362
-0.242,0.966,0.317,-0.183,-17.822,6.348
-0.246,0.971,0.304,-1.038,-12.146,3.845
-0.242,0.956,0.288,-1.160,-5.188,0.732
-0.211,0.940,0.266,-0.793,2.930,-2.441
-0.204,0.919,0.253,0.122,10.986,-4.395
-0.217,0.897,0.241,1.831,16.663,-5.737
-0.238,0.883,0.235,3.967,18.188,-5.676
-0.249,0.889,0.242,5.066,14.343,-3.845
-0.250,0.900,0.271,5.249,6.409,-0.488
-0.271,0.911,0.288,4.272,-2.502,3.601
-0.266,0.929,0.309,3.296,-9.399,6.470
-0.274,0.947,0.334,1.831,-14.465,8.301
-0.274,0.943,0.328,-1.404,-13.977,9.216
-0.260,0.921,0.304,-3.601,-8.301,7.446
-0.256,0.912,0.285,-3.235,-2.014,3.723
-0.254,0.910,0.273,-2.014,3.601,-0.305
-0.244,0.893,0.260,-1.282,8.789,-2.625
-0.241,0.880,0.241,-1.770,12.878,-3.540
-0.235,0.853,0.213,-1.221,15.320,-4.395
-0.232,0.816,0.177,1.160,14.648,-4.578
-0.225,0.809,0.158,4.272,9.766,-2.869
-0.223,0.821,0.180,6.653,1.099,0.549
-0.236,0.849,0.222,6.592,-7.263,4.456
-0.246,0.887,0.255,5.249,-11.414,6.470
-0.248,0.906,0.278,4.517,-10.132,5.249
-0.263,0.904,0.279,4.761,-5.737,2.625
-0.266,0.890,0.266,4.883,-0.916,-0.488
-0.264,0.890,0.247,5.432,2.380,-2.380
-0.256,0.890,0.237,5.981,2.747,-3.113
-0.235,0.888,0.244,6.042,1.831,-3.296
-0.207,0.898,0.263,6.348,1.526,-2.625
-0.205,0.910,0.284,5.920,1.282,-0.854
-1.295,-0.732,1.288,132.935,159.607,301.514
-1.586,-0.655,1.526,132.080,120.361,303.467
-1.826,-0.548,1.662,118.835,87.097,306.885
-1.976,-0.460,1.762,101.379,67.566,300.659
-2.016,-0.404,1.808,86.731,65.918,281.433
-1.982,-0.373,1.794,75.317,81.299,253.540
-1.887,-0.413,1.753,62.683,109.131,220.459
-1.707,-0.586,1.655,50.537,138.489,194.397
-1.808,-0.636,1.548,39.429,146.057,189.148
-1.929,-0.762,1.382,28.503,161.743,174.316
-2.104,-0.863,1.197,36.194,161.194,153.748
-2.488,-0.974,0.944,53.650,136.414,136.047
-2.811,-1.052,0.719,79.895,90.088,112.000
-2.839,-1.045,0.675,118.835,24.231,88.318
-2.658,-0.940,0.879,148.254,-50.171,63.721
-2.467,-0.783,1.161,155.090,-115.234,41.321
-2.369,-0.698,1.375,146.240,-147.095,16.907
-2.339,-0.710,1.423,130.981,-138.306,-11.963
-2.306,-0.705,1.353,117.249,-101.868,-48.035
-2.251,-0.708,1.193,114.258,-56.946,-93.567
-2.250,-0.746,1.054,118.835,-27.222,-140.869
-2.266,-0.775,0.974,122.070,-18.921,-179.626
-2.334,-0.755,0.962,122.986,-31.067,-205.811
-2.405,-0.684,1.044,124.695,-60.974,-221.619
-2.389,-0.539,1.211,126.465,-104.736,-234.558
-2.316,-0.345,1.412,124.390,-154.724,-250.488
-2.185,-0.139,1.666,113.281,-194.763,-270.447
-2.057,-0.064,1.777,87.708,-205.933,-296.204
-1.927,-0.064,1.827,67.810,-197.388,-338.867
-1.804,-0.010,1.821,52.307,-189.270,-382.080
-1.633,-0.028,1.784,36.560,-181.946,-427.979
-1.325,-0.129,1.705,19.165,-175.537,-473.572
-0.891,-0.262,1.593,2.563,-177.368,-507.996
-0.385,-0.404,1.488,-5.737,-190.979,-526.245
0.209,-0.515,1.388,-7.507,-217.529,-522.400
0.859,-0.558,1.323,-5.737,-258.789,-492.920
1.391,-0.433,1.279,-4.578,-313.110,-434.937
1.554,-0.187,1.303,-7.812,-367.187,-362.610
1.504,0.212,1.376,-8.667,-390.198,-294.373
1.580,0.543,1.395,-4.089,-350.342,-260.681
1.684,0.759,1.238,-1.892,-263.000,-256.165
1.640,0.766,1.123,-0.122,-158.081,-273.682
1.661,0.655,0.860,3.723,-44.739,-297.668
1.802,0.535,0.509,11.536,38.879,-297.180
2.004,0.397,0.164,20.386,64.819,-256.104
2.084,0.318,-0.072,18.188,33.508,-175.049
1.934,0.329,-0.126,7.324,-31.494,-77.759
1.526,0.481,0.011,-1.038,-99.304,9.827
1.072,0.603,0.190,-5.249,-132.141,61.707
0.681,0.662,0.318,-1.770,-112.854,75.623
0.380,0.690,0.295,3.174,-59.326,68.604
0.117,0.651,0.147,5.188,-0.916,46.143
-0.091,0.599,-0.028,11.841,39.246,19.714
-0.280,0.573,-0.130,22.034,54.993,-1.465
-0.407,0.616,-0.140,26.428,55.054,-10.315
-0.428,0.674,-0.125,23.926,42.603,-7.141
-0.347,0.707,-0.100,19.165,21.423,-3.784
-0.257,0.722,0.008,20.081,-4.028,-2.686
-0.219,0.788,0.175,20.020,-24.536,2.747
-0.219,0.871,0.290,13.855,-30.518,8.118
-0.237,0.902,0.344,6.775,-22.522,6.042
-0.204,0.919,0.336,3.906,-5.066,0.916
-0.181,0.907,0.292,1.648,11.780,-3.174
-0.222,0.886,0.233,-1.648,23.132,-5.798
-0.257,0.866,0.189,-0.549,30.212,-10.498
-0.297,0.858,0.174,4.028,31.799,-15.503
-0.339,0.852,0.163,5.066,27.588,-15.930
-0.355,0.845,0.154,3.174,21.118,-15.564
-0.328,0.851,0.161,2.808,14.893,-15.686
-0.296,0.858,0.156,2.563,10.681,-15.564
-0.282,0.867,0.128,0.488,7.935,-14.221
-0.271,0.865,0.092,-1.587,8.118,-12.268
-0.257,0.868,0.084,-0.366,11.047,-10.681
-0.256,0.884,0.111,2.563,14.282,-9.705
-0.282,0.908,0.140,3.662,18.677,-8.789
-0.296,0.908,0.149,4.700,24.536,-9.094
-0.331,0.896,0.150,5.981,29.175,-9.766
-0.365,0.886,0.130,7.568,28.931,-9.094
-0.366,0.898,0.132,9.094,20.325,-6.714
-0.379,0.920,0.157,8.728,7.690,-1.526
-0.395,0.931,0.173,7.080,-2.563,4.089
-0.394,0.953,0.190,5.981,-8.789,7.507
-0.397,0.968,0.223,5.493,-10.132,7.385
-0.409,0.979,0.244,4.700,-6.165,4.211
-0.395,0.980,0.240,3.784,1.526,-1.343
-0.354,0.974,0.226,3.662,10.010,-6.958
-0.323,0.970,0.224,4.211,16.113,-11.108
-0.320,0.966,0.233,4.089,21.667,-13.489
-0.306,0.950,0.221,4.883,27.344,-15.381
-0.281,0.934,0.213,6.775,27.100,-14.954
-0.255,0.930,0.213,6.592,18.311,-10.071
-0.232,0.931,0.217,5.066,6.836,-2.563
-0.214,0.923,0.222,3.662,-2.502,4.639
-0.200,0.929,0.223,3.418,-8.362,9.766
-0.193,0.941,0.233,3.967,-10.681,13.428
-0.210,0.947,0.241,3.906,-9.033,16.785
-0.235,0.943,0.244,3.235,-4.333,18.860
-0.270,0.931,0.244,3.357,1.404,19.409
-0.296,0.922,0.253,4.700,5.859,19.226
